Station,Station,Helmet,Location,Column3,Time
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,11
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,11
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,11
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,11
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,TRUE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 5: Campus Drive at Paint Branch Drive,Location 5: Campus Drive at Paint Branch Drive,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,12
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,TRUE,,3,13
Location 1: Regents Drive @ Route 1,Location 1: Regents Drive @ Route 1,FALSE,,3,14
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,12
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,TRUE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,13
Location 4: Regents Drive at Main Administration,Location 4: Regents Drive at Main Administration,FALSE,,3,13
